Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1417416600,370,370,370,370,0.02655554,9.8255498,370
1417416660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417416720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417416780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417416840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417416900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417416960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417417980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417418940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417419960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417420980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417421940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417422960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417423980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417424940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417425960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417426980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417427940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417428960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417429980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417430940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417431960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417432980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417433940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417434960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417435980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417436940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417437000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417437060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417437120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417437180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1417437240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
